"symbol","title","description","url","published_at","source","category","time","diff"
"SPY","US 10-Year Treasury Yield Tops 5.0% for First Time Since 2007","The yield on the 10-year U.S. Treasury note briefly surpassed 5.0%, a new multi-decade high, as investors brace for 'higher for longer' interest rates.","https://www.bloomberg.com/news/articles/2025-10-28/us-10-year-treasury-yield-tops-5-percent","2025-10-28T15:12:00.000000Z","bloomberg.com","general","1761658275828","1"
"TSLA","Tesla (TSLA) Cybertruck Deliveries Surpass 10,000 Units","Tesla announced it has successfully delivered its 10,000th Cybertruck, a key production milestone for the difficult-to-manufacture vehicle.","https://www.reuters.com/business/autos-transportation/tesla-cybertruck-deliveries-surpass-10000-units-2025-10-28/","2025-10-28T15:13:00.000000Z","reuters.com","general","1761658275828","1"
"MSFT","Satya Nadella Sells $100M in Microsoft (MSFT) Stock","Microsoft CEO Satya Nadella sold approximately $100 million worth of MSFT stock, according to a recent SEC filing, as part of a pre-arranged trading plan.","https://www.wsj.com/articles/satya-nadella-sells-100m-microsoft-stock-sec-filing","2025-10-28T15:14:00.000000Z","wsj.com","general","1761658275828","1"
"AAPL","Apple (AAPL) Unveils 'Final Cut Pro for Vision Pro'","Apple launched a new, spatially-aware version of its video editing software, 'Final Cut Pro for Vision Pro', allowing for immersive 3D video editing.","https://www.theverge.com/2025/10/28/apple-final-cut-pro-vision-pro-3d-video-editing","2025-10-28T15:15:30.000000Z","theverge.com","general","1761658275828","1"
"NVDA","China's Top Firms Develop New AI Chips to Bypass US Sanctions","Chinese tech giants, including Huawei and Tencent, are reportedly making progress on new AI accelerators designed to work around US export controls on NVIDIA (NVDA) GPUs.","https://www.bloomberg.com/news/articles/2025-10-28/china-ai-chips-bypass-us-sanctions-nvidia","2025-10-28T15:16:00.000000Z","bloomberg.com","general","1761658275828","1"
"INTC","Intel (INTC) to Spin Off its Programmable Solutions Group (PSG)","Intel announced plans to spin off its Programmable Solutions Group (formerly Altera) into a separate, publicly traded company to unlock shareholder value.","https://www.reuters.com/technology/intel-to-spin-off-programmable-solutions-group-psg-2025-10-28/","2025-10-28T15:17:00.000000Z","reuters.com","general","1761658335828","1"
"GOOGL","YouTube (GOOGL) Launches AI-Powered 'Dream Screen' for Creators","YouTube is rolling out 'Dream Screen', a new generative AI tool that allows creators to generate AI video or image backgrounds for their Shorts just by typing a prompt.","https://techcrunch.com/2025/10/28/youtube-ai-dream-screen-creators-shorts","2025-10-28T15:18:00.000000Z","techcrunch.com","general","1761658335828","1"
"AMD","AMD (AMD) Data Center Revenue Grows 150% Year-Over-Year","AMD reported strong Q3 earnings, with its data center segment revenue growing 150% YoY, driven by strong sales of its MI300-series AI chips.","https://www.cnbc.com/2025/10/28/amd-q3-earnings-2025-data-center-revenue-growth.html","2025-10-28T15:19:00.000000Z","cnbc.com","general","1761658335828","1"
"ETHUSD","Consensys (MetaMask) Raises $500M at $10B Valuation","Consensys, the parent company of the popular Ethereum wallet MetaMask, has raised $500 million in a new funding round led by a16z, valuing the company at $10 billion.","https://www.coindesk.com/business/2025/10/28/consensys-metamask-raises-500m-at-10b-valuation","2025-10-28T15:20:30.000000Z","coindesk.com","general","1761658335828","1"
"NFLX","Netflix's 'Squid Game: The Challenge' Becomes #1 Show Globally","Netflix's (NFLX) reality competition spin-off, 'Squid Game: The Challenge', has become its #1 most-watched show in 87 countries, the company announced.","https://www.theverge.com/2025/10/28/netflix-squid-game-the-challenge-number-1-show","2025-10-28T15:21:00.000000Z","theverge.com","general","1761658335828","1"
"AMZN","Amazon (AMZN) Pauses Warehouse Construction Amid Slowing Sales","Amazon is halting construction on several new fulfillment centers in the US as it pivots from rapid expansion to cost-cutting amid slowing e-commerce growth.","https://www.wsj.com/articles/amazon-pauses-warehouse-construction-slowing-sales","2025-10-28T15:22:00.000000Z","wsj.com","general","1761658395828","1"
"SPY","US Job Openings (JOLTS) Fall to 2-Year Low","The number of job openings in the US fell to 8.8 million, the lowest level in two years, signaling that the tight labor market is finally loosening.","https://www.reuters.com/markets/us/us-job-openings-jolts-fall-2-year-low-october-2025-10-28/","2025-10-28T15:23:00.000000Z","reuters.com","general","1761658395828","1"
"MSFT","Microsoft Teams 2.0, Rebuilt for Speed, Rolls Out Globally","Microsoft (MSFT) announced the new version of Teams, which has been rebuilt from the ground up to be twice as fast and use 50% less memory, is now available to all users.","https://www.theverge.com/2025/10/28/microsoft-teams-2-0-faster-rollout-global","2025-10-28T15:24:00.000000Z","theverge.com","general","1761658395828","1"
"NIO","Nio (NIO) Partners with Tesla (TSLA) on Charging Network in China","Chinese EV maker Nio (NIO) has signed an agreement with Tesla (TSLA) to integrate its charging network, allowing Nio users to access Tesla's Superchargers in China.","https://www.cnbc.com/2025/10/28/nio-tesla-partnership-charging-network-china.html","2025-10-28T15:25:30.000000Z","cnbc.com","general","1761658395828","1"
"META","Meta Quest 3 Sales Hit 3 Million Units in First Quarter","Meta (META) has sold over 3 million Quest 3 headsets in its first quarter, according to supply chain reports, outpacing the launch of the Quest 2.","https*//techcrunch.com/2025/10/28/meta-quest-3-sales-3-million-units-q1","2025-10-28T15:26:00.000000Z","techcrunch.com","general","1761658395828","1"
"AAPL","iPhone 17 to Feature Under-Display Camera, Analyst Claims","Reliable analyst Ming-Chi Kuo claims the 2026 'iPhone 17 Pro' (AAPL) will be the first to feature an under-display front-facing camera, eliminating the Dynamic Island.","https://www.theverge.com/2025/10/28/iphone-17-pro-under-display-camera-rumor-ming-chi-kuo","2025-10-28T15:27:00.000000Z","theverge.com","general","1761658455828","1"
"BTCUSD","Spot Bitcoin ETFs See $1B in AUM in First Week of Trading","The newly launched spot Bitcoin (BTCUSD) ETFs have collectively seen over $1 billion in assets under management (AUM) in their first week of trading.","https://www.coindesk.com/markets/2025/10/28/spot-bitcoin-etfs-1-billion-aum-first-week","2025-10-28T15:28:00.000000Z","coindesk.com","general","1761658455828","1"
"GOOGL","Google Search Market Share Dips Below 90% for First Time","Data from StatCounter shows Google's (GOOGL) global search market share has dropped to 89.9%, the first time it has fallen below 90% in over a decade.","https://www.reuters.com/technology/google-search-market-share-dips-below-90-percent-2025-10-28/","2025-10-28T15:29:00.000000Z","reuters.com","general","1761658455828","1"
"NVDA","NVIDIA (NVDA) Market Cap Surpasses $4 Trillion","NVIDIA (NVDA) has become the first semiconductor company to reach a $4 trillion market capitalization, driven by continued dominance in the AI chip market.","https://www.bloomberg.com/news/articles/2025-10-28/nvidia-nvda-market-cap-surpasses-4-trillion","2025-10-28T15:30:30.000000Z","bloomberg.com","general","1761658455828","1"
"SPY","US Q3 GDP Revised Up to 3.2% from 3.0%","The Bureau of Economic Analysis's second estimate for Q3 GDP showed the US economy grew at a 3.2% annualized rate, revised up from the 3.0% advance estimate.","https://www.cnbc.com/2025/10/28/us-gdp-report-q3-2025-second-estimate.html","2025-10-28T15:31:00.000000Z","cnbc.com","general","1761658455828","1"
